text,label
"The document EXPORTACIONES DE KITS DE PRUEBAS DE COVID 19 POR PAIS 2017 Y 2018 (3002159) (382200) proves that in 2017-2018, Covid-19 has already been talked about in medical groups.",False
The US pilots were banned from being vaccinated against COVID-19.,False
"The vaccine may be considered ineffective, as 12 vaccine volunteers contracted coronavirus",False
"Wuhan Virology Laboratory is owned by pharmaceutical companies, Pfizer and Glaxo",False
Video: Austrian opposition MP Michael Schnedlitz confirms unreliability of rapid coronavirus tests with the Coca-Cola experiment.,False
Virginia Rep.-elect Bob Good told a crowd “This is a phony pandemic.”,False
Taiwan authority is recruiting working-from-home COVID-19 vaccine purchasing specialist.,False
Pfizer vaccine has caused the death of six people,False
"A series of links between pharmaceutical companies involved in COVID-19 vaccine research, global investment groups and billionaire philanthropists George Soros and Bill Gates",False
Image of the first person to receive Pfizer vaccine was made in October,False
A report on the deaths of two participants in Pfizer’s COVID-19 vaccine trial,False
Brazil’s regulatory agency did not catch illegal vaccination of CoronaVac in São Paulo soccer players,False
Luciferase enzyme in vaccines will change our genes,False
Pfizer & BioNTech vaccine causes facial paralysis in volunteers,False
Robert F. Kennedy Jr said that mRNA vaccines can alter the individual genetic material of the patient.,False
"Vaccines cause autism, while Remdesivir causes death",False
"The DNA and RNA-based vaccines, including the coronavirus vaccine, cause changes in human genetics.",False
Coronavirus vaccine will contain luciferin in order to track down who has been vaccinated. Vaccination will be compulsory which will alter human DNA and will be aimed at universal chipping.,False
The first vaccinated person in UK had already been vaccinated in october,False
Social media users say that the co-founder of BioNTech appears in a photo of turkish inmigrants in Germany.,False
COVID-19 tests destroy the Blood-Brain Barrier and make people vulnerable to infections.,False
"A claim of an old family photo of Turkish-German scientist Ugur Sahin, who developed a Covid-19 vaccine.",False
The Ukrainian parliament adopted the bill on the payouts during the lockdown to every Ukrainian.,False
"Margaret Keenan, the first British person to receive the COVID-19 vaccine, was actually vaccinated in October, not in December. There are old videos that show her receiving a jab",False
"A story published at The Washington Post claims that João Doria, governor of São Paulo, was bribed by the Chinese pharmaceutical company Sinovac",False
"BionTech, a satanic vaccine company for the fake covid pandemic. Ugur Sabine is the owner who became a billionaire with the pandemic.",False
PCR testing is harmful – the warning in advertising confirms it.,False
pandemic is over in the UK,False
New medicine “Nano Silk” is capable of preventing and treating Covid-19.,False
The pandemic is over in the UK,False
The Washington Post accused São Paulo governor João Doria of receiving bribes from chinese company Sinovac,False
Moderna’s vaccine is 100% effective.,False
Muammar Gaddafi predicted coronavirus pandemic 11 years in advance,False
Canada is building concentration camps “for the safety of citizens from COVID-19.”,False
Bill Gates aims to reduce the world population with vaccines,False
The COVID-19 vaccine was developed in one month.,False
People will be killed for violating quarantine restrictions. It has already happened in Albania.,False
Moderna’s mRNA COVID-19 vaccine can alter human DNA.,False
Media outlets reports that the World Health Organization has stated that wearing a mask while playing sports “decreases the availability of oxygen” or “increases the levels of carbon dioxide we absorb.”,False
Flu has magically disappeared this year,False
mRNA vaccines will alter human genetic material.,False
Austrian politician Michael Schnedlitz shows in parliament that an antibody rapid test reacts positive to Coca Cola,False
"Social media users say that an image from Margaret Keenan, the first woman to be vaccinated against the coronavirus in the UK, is really from October 22.",False
Applesauce tested positive for COVID-19 and could transmit the disease,False
Various high-profile figures like Bill Gates and Robert F Kennedy Jr had warned the jabs can change a person’s DNA.,False
The pandemic was planned intentionally. The documentary called Plandemic has exposed a COVID-19 “criminal operation.”,False
Children will be obliged to take vaccination,False
The first person to be vaccinated against COVID-19 was also vaccinated in October,False
A photo of the first person in the UK to be immunised against COVID-19 in December appears in an October CNN article,False
The Philippines imposed the earliest lockdown in the world to curb the spread of COVID-19.,False
Allegations linking Sylvia Brown’s book to the COVID-19 pandemic,False
An optional microchip for COVID-19 vaccines “would give officials information on who has and has not been vaccinated” and “tracks the location of the patient.”,False
Reuters reported that planes owned by the World Health Organization (WHO) were loaded with a solution that causes all the symptoms of the coronavirus.,False
Here are 20 side-effects identified by the CBER of the US Drug Administration.,False
Switzerland refused to approve a Covid vaccine because it’s too dangerous and incalculable,False
Pope Francis announces that people must receive the Covid-19 vaccine in order to enter heaven.,False
"Due to cooperating with the COVAX platform, Georgia does not have the right to purchase the vaccine from other manufacturers, for example, from China.",False
Six people have died because of the Pfizer vaccine.,False
Pfizer-BioNTech’s Covid-19 mRNA vaccine contains lipid nanoparticles that could be concealing “little computers”,False
UK government braces for wave of deaths caused by the COVID-19 vaccine,False
"Media outlets reports that Mike Yeadon, former vice president of Pfizer, said: “No need for vaccines, the pandemic is over”",False
A Pfizer researcher found that the company’s Covid-19 vaccine will lead to infertility in women,False
